-0.2060  	0.16157  	0.26568  	0.30269  	0.04488  	-0.4572  	0.37977  	-0.6384  	-0.0261  	-0.0896  	-0.1114  	0.37046  	0.47819  	0.60997  	0.65708  	0.35806  	0.22705  	0.24797  	0.06046  	0.26714  	0.02175  	-0.0178  	0.25673  	0.48494  	-0.6055  	0.05989  	0.28028  	-0.3501  	-0.1384  	0.18330  	-0.1542  	0.00969  	0.39068  	-0.0808  	0.15256  	0.09597  	0.08956  	-0.0506  	0.14480  	0.04900  	-0.3045  	0.12845  	0.04650  	-0.1417  	0.01201  	0.01896  	-0.0315  	0.03246  	0.02855  	-0.0264  	-0.0461  	0.01077  	-0.0177  	-0.0126  	0.00023  	0.02223  	4.21463  	-8.7911  	-0.0180  	0.01101  	0.01425  	0.02503  	0.00926  	-0.0139  	0.03946  	-0.0038  	-0.0050  	-0.0041  	0.00378  	0.27216  	
-0.1839  	0.20769  	0.35384  	0.18270  	-0.0582  	-0.4697  	0.38270  	-0.5840  	0.01656  	-0.0923  	0.02460  	0.38025  	0.42594  	0.56094  	0.58518  	0.42855  	0.24353  	0.24517  	0.09143  	0.24393  	0.13609  	-0.0430  	0.32166  	0.50618  	-0.6654  	0.07787  	0.30373  	-0.4555  	-0.2462  	0.12586  	-0.1340  	0.02742  	0.40856  	-0.0886  	0.18314  	0.06653  	0.16216  	-0.0093  	0.11056  	0.00800  	-0.3087  	0.11267  	0.04626  	-0.1422  	0.00326  	0.01607  	-0.0277  	0.03857  	0.02432  	-0.0286  	-0.0518  	0.01412  	-0.0163  	-0.0071  	8.72192  	0.02070  	-0.0043  	0.00306  	-0.0172  	0.00914  	0.01826  	0.02672  	0.01868  	-0.0080  	0.03946  	-0.0038  	-0.0050  	-0.0041  	0.00378  	0.27216  	
-0.1793  	0.21881  	0.39910  	0.08484  	-0.1694  	-0.4829  	0.37360  	-0.5585  	0.04510  	-0.1350  	0.18850  	0.43288  	0.37380  	0.52729  	0.47426  	0.50063  	0.24568  	0.22671  	0.09042  	0.22709  	0.28529  	-0.0804  	0.35781  	0.52068  	-0.7227  	0.08026  	0.31407  	-0.5426  	-0.3770  	0.07772  	-0.1240  	0.05391  	0.42543  	-0.1010  	0.21184  	0.01586  	0.28041  	0.03727  	0.06799  	-0.0426  	-0.2960  	0.10005  	0.04681  	-0.1462  	0.00648  	0.01731  	-0.0232  	0.03115  	0.01536  	-0.0187  	-0.0605  	0.01362  	-0.0116  	-0.0013  	-0.0052  	0.01942  	-0.0122  	0.00355  	-0.0238  	0.00984  	0.02153  	0.03292  	0.02206  	-0.0070  	0.03946  	-0.0038  	-0.0050  	-0.0041  	0.00378  	0.27216  	
-0.1523  	0.24175  	0.42439  	0.04015  	-0.2100  	-0.5019  	0.38139  	-0.5434  	0.05088  	-0.1335  	0.22999  	0.42449  	0.36389  	0.53284  	0.45134  	0.51232  	0.23666  	0.23163  	0.09734  	0.21587  	0.30609  	-0.0904  	0.37431  	0.53016  	-0.7348  	0.07586  	0.31802  	-0.5748  	-0.4143  	0.05330  	-0.1176  	0.05578  	0.42302  	-0.1042  	0.23199  	0.01278  	0.30747  	0.04372  	0.06024  	-0.0538  	-0.3016  	0.09806  	0.05230  	-0.1509  	0.00419  	0.01990  	-0.0266  	0.02751  	0.01472  	-0.0156  	-0.0600  	0.01225  	-0.0106  	-0.0021  	-0.0038  	0.02319  	-0.0114  	0.00532  	-0.0257  	0.00960  	0.02093  	0.03587  	0.01915  	-0.0043  	0.03946  	-0.0038  	-0.0050  	-0.0041  	0.00378  	0.27216  	
-0.1249  	0.23170  	0.44648  	0.03675  	-0.2275  	-0.4724  	0.38513  	-0.5270  	0.04760  	-0.1390  	0.24420  	0.40265  	0.36131  	0.53011  	0.46143  	0.51764  	0.24149  	0.21220  	0.09990  	0.18430  	0.33217  	-0.0699  	0.40763  	0.55417  	-0.7258  	0.06598  	0.34737  	-0.6117  	-0.4495  	0.05026  	-0.1245  	0.06590  	0.42188  	-0.1095  	0.23469  	0.00472  	0.34194  	0.05145  	0.04807  	-0.0642  	-0.3038  	0.09766  	0.05560  	-0.1466  	0.00323  	0.01813  	-0.0273  	0.02865  	0.01826  	-0.0142  	-0.0617  	0.01207  	-0.0100  	-0.0005  	-0.0028  	0.02188  	-0.0104  	0.00456  	-0.0269  	0.01312  	0.02060  	0.03375  	0.02027  	-0.0041  	0.03946  	-0.0038  	-0.0050  	-0.0041  	0.00378  	0.27216  	
-0.1141  	0.22833  	0.45288  	0.02719  	-0.2385  	-0.4649  	0.38573  	-0.5218  	0.05662  	-0.1376  	0.26681  	0.40844  	0.36637  	0.53877  	0.44254  	0.53625  	0.23958  	0.20644  	0.09633  	0.16907  	0.34767  	-0.0577  	0.40908  	0.56862  	-0.7323  	0.06566  	0.35569  	-0.6314  	-0.4662  	0.04992  	-0.1220  	0.06920  	0.42430  	-0.1111  	0.24305  	0.00023  	0.35347  	0.05391  	0.04183  	-0.0639  	-0.2999  	0.10075  	0.05533  	-0.1508  	0.00101  	0.01699  	-0.0264  	0.02478  	0.01870  	-0.0137  	-0.0595  	0.01199  	-0.0079  	0.00132  	-0.0039  	0.02220  	-0.0158  	0.00581  	-0.0262  	0.01586  	0.02050  	0.03630  	0.02189  	-0.0036  	0.03946  	-0.0038  	-0.0050  	-0.0041  	0.00378  	0.27216  	
-0.1232  	0.22361  	0.45870  	0.01813  	-0.2471  	-0.4590  	0.39529  	-0.5256  	0.06682  	-0.1307  	0.27750  	0.40769  	0.37119  	0.55611  	0.41766  	0.54088  	0.23943  	0.20159  	0.09028  	0.16956  	0.34793  	-0.0576  	0.40135  	0.56524  	-0.7403  	0.06633  	0.35663  	-0.6204  	-0.4623  	0.05101  	-0.1224  	0.07033  	0.42528  	-0.1097  	0.24814  	0.00236  	0.35088  	0.05056  	0.03936  	-0.0579  	-0.2854  	0.10103  	0.05793  	-0.1541  	0.00135  	0.01562  	-0.0258  	0.02347  	0.02029  	-0.0126  	-0.0576  	0.01192  	-0.0082  	0.00160  	-0.0043  	0.02349  	-0.0166  	0.00541  	-0.0246  	0.01917  	0.02164  	0.03548  	0.02306  	-0.0028  	0.03946  	-0.0038  	-0.0050  	-0.0041  	0.00378  	0.27216  	
-0.6746  	0.06725  	0.14599  	-0.2617  	-0.2170  	-0.8746  	0.32667  	-0.8049  	-0.0311  	0.17088  	0.27704  	0.49065  	0.40188  	0.30492  	-0.0336  	0.47466  	0.19076  	0.36447  	0.03603  	0.37831  	-0.1401  	-0.1542  	0.23152  	0.31110  	-0.8324  	0.16606  	-0.0309  	-0.0963  	-0.1533  	0.03356  	-0.0260  	-0.0085  	0.45231  	-0.0875  	-0.0043  	0.15039  	-0.0195  	-0.0771  	0.19284  	0.01148  	-0.1591  	0.09599  	0.07625  	-0.1690  	-0.0100  	0.01323  	-0.0124  	0.02460  	0.01676  	-0.0023  	-0.0401  	0.01001  	-0.0155  	-0.0185  	-0.0010  	0.00844  	-0.0036  	0.00490  	-0.0120  	0.00108  	0.02407  	0.04196  	0.02418  	0.00665  	0.03946  	-0.0038  	-0.0050  	-0.0041  	0.00378  	0.27216  	
-0.9385  	-0.0822  	-0.0788  	-0.5326  	-0.2840  	-1.0622  	0.36511  	-0.9277  	-0.1066  	0.20358  	0.35951  	0.40264  	0.26218  	0.03601  	-0.2902  	0.41721  	0.20986  	0.39405  	0.07609  	0.35154  	-0.2971  	-0.1573  	0.28904  	0.25234  	-0.7819  	0.18235  	-0.1147  	-0.0686  	-0.0504  	0.03437  	-0.0069  	-0.0259  	0.37906  	-0.1016  	-0.0989  	0.24852  	-0.1108  	-0.0897  	0.22529  	-0.0174  	-0.1446  	0.07827  	0.10635  	-0.1411  	-0.0062  	0.00124  	-0.0212  	0.02902  	0.02303  	-0.0206  	-0.0464  	0.00850  	-0.0199  	-0.0152  	0.01092  	0.00456  	0.00012  	0.01212  	-0.0303  	0.00562  	0.01798  	0.03732  	0.03737  	0.00699  	0.03946  	-0.0038  	-0.0050  	-0.0041  	0.00378  	0.27216  	
-0.9274  	-0.0511  	-0.0239  	-0.5157  	-0.3057  	-1.0114  	0.38417  	-0.8572  	-0.1011  	0.19260  	0.34812  	0.30199  	0.24488  	0.09083  	-0.1922  	0.31738  	0.23740  	0.38142  	0.07406  	0.31696  	-0.1401  	-0.1624  	0.26936  	0.36900  	-0.7162  	0.14622  	0.10229  	-0.2024  	-0.0990  	0.04276  	-0.0665  	-0.0068  	0.37501  	-0.1052  	-0.0377  	0.20576  	-0.0170  	-0.0590  	0.16865  	0.01438  	-0.1659  	0.09266  	0.08261  	-0.1423  	0.00679  	0.01134  	-0.0203  	0.01451  	0.01153  	-0.0207  	-0.0506  	0.01162  	-0.0233  	-0.0102  	0.00152  	-0.0032  	-0.0006  	0.00415  	-0.0197  	0.00414  	0.02032  	0.03214  	0.02560  	0.00083  	0.03946  	-0.0038  	-0.0050  	-0.0041  	0.00378  	0.27216  	
-0.7992  	-0.0239  	0.09861  	-0.4299  	-0.2531  	-0.8240  	0.38920  	-0.7911  	-0.0739  	0.08857  	0.25516  	0.34172  	0.27526  	0.17341  	-0.0286  	0.37184  	0.26931  	0.33705  	0.08278  	0.31378  	-0.1066  	-0.1255  	0.28714  	0.47031  	-0.6923  	0.13467  	0.19684  	-0.2691  	-0.1470  	0.04013  	-0.0659  	0.00311  	0.38198  	-0.1139  	-0.0107  	0.15788  	0.02744  	-0.0492  	0.15850  	0.04221  	-0.1718  	0.08763  	0.07089  	-0.1508  	-0.0033  	0.01246  	-0.0142  	0.02202  	0.01191  	-0.0274  	-0.0409  	0.01329  	-0.0260  	-0.0103  	-0.0014  	-0.0047  	-0.0016  	0.00107  	-0.0213  	0.00747  	0.01918  	0.02935  	0.02151  	0.00303  	0.03946  	-0.0038  	-0.0050  	-0.0041  	0.00378  	0.27216  	
-0.3270  	0.07900  	0.30644  	0.03103  	-0.0828  	-0.5622  	0.39306  	-0.6468  	-0.0269  	-0.0335  	0.18490  	0.47080  	0.41376  	0.45673  	0.26976  	0.45179  	0.18532  	0.26669  	0.07404  	0.33132  	0.07296  	-0.0915  	0.17919  	0.53901  	-0.7609  	0.09219  	0.23581  	-0.3415  	-0.2536  	0.07927  	-0.1127  	0.03216  	0.42350  	-0.0846  	0.18760  	0.10405  	0.14539  	-0.0465  	0.13938  	0.03087  	-0.2604  	0.11260  	0.05321  	-0.1568  	0.00665  	0.00865  	-0.0248  	0.01359  	0.02598  	-0.0225  	-0.0351  	0.00869  	-0.0191  	-0.0173  	-0.0070  	0.01087  	-0.0087  	0.00438  	-0.0247  	0.00933  	0.01789  	0.03539  	0.01398  	0.00041  	0.03946  	-0.0038  	-0.0050  	-0.0041  	0.00378  	0.27216  	
-0.1159  	0.20641  	0.44161  	0.14384  	-0.0669  	-0.5046  	0.42094  	-0.6331  	0.00673  	-0.0162  	0.02425  	0.44478  	0.44574  	0.60057  	0.43432  	0.45705  	0.21613  	0.22582  	0.09098  	0.25573  	0.08345  	-0.0416  	0.25427  	0.46423  	-0.6164  	0.04920  	0.30359  	-0.4375  	-0.2494  	0.12406  	-0.1345  	0.04464  	0.40369  	-0.0990  	0.17425  	0.09812  	0.17132  	-0.0238  	0.14327  	0.02137  	-0.2533  	0.11392  	0.07097  	-0.1451  	-0.0063  	0.01690  	-0.0323  	0.06459  	0.03948  	-0.0335  	-0.0430  	0.01322  	-0.0158  	-0.0044  	-0.0022  	0.01936  	-0.0082  	0.00241  	-0.0236  	0.00682  	0.01669  	0.03156  	0.02525  	-0.0116  	0.03946  	-0.0038  	-0.0050  	-0.0041  	0.00378  	0.27216  	
-0.1900  	0.21213  	0.23671  	0.50863  	0.19985  	-0.4829  	0.40647  	-0.6585  	-0.0174  	-0.0416  	-0.1695  	0.43410  	0.47073  	0.68843  	0.64889  	0.40029  	0.24559  	0.18172  	0.06090  	0.26425  	0.00199  	0.03279  	0.18862  	0.52427  	-0.4865  	0.04812  	0.39027  	-0.3622  	-0.1548  	0.21609  	-0.1738  	0.03256  	0.38627  	-0.0836  	0.20788  	0.12119  	0.09447  	-0.0718  	0.16096  	0.06460  	-0.3669  	0.13907  	0.03890  	-0.1591  	-0.0010  	0.01844  	-0.0284  	0.04350  	0.04288  	-0.0362  	-0.0361  	0.01015  	-0.0199  	-0.0081  	-0.0061  	0.02124  	-0.0027  	-0.0002  	-0.0131  	0.01093  	0.01608  	0.02280  	0.01661  	-0.0119  	0.03946  	-0.0038  	-0.0050  	-0.0041  	0.00378  	0.27216  	
-0.2818  	0.12646  	0.11778  	0.61828  	0.31922  	-0.5965  	0.38216  	-0.6357  	-0.0725  	-0.0650  	-0.1271  	0.57709  	0.53794  	0.60378  	0.76599  	0.33314  	0.30967  	0.04361  	0.12995  	0.02147  	0.00165  	-0.2091  	-0.0497  	0.49254  	-0.6752  	0.19080  	0.35632  	-0.3855  	-0.1052  	0.17156  	-0.0442  	-0.0042  	0.30881  	-0.2469  	0.17944  	0.07230  	-0.0294  	-0.0719  	0.03653  	-0.0239  	-0.2788  	0.27910  	-0.0905  	-0.0706  	-0.0455  	0.03813  	-0.0541  	0.03773  	0.00838  	-0.0329  	-0.0371  	0.01731  	-0.0161  	0.00410  	0.00146  	0.01922  	0.00184  	-0.0063  	-0.0056  	0.02121  	0.01471  	0.03819  	-0.0088  	-0.0146  	0.03946  	-0.0038  	-0.0050  	-0.0041  	0.00378  	0.27216  	
-0.4386  	0.11725  	0.24965  	0.14945  	0.02130  	-0.6590  	0.34644  	-0.6462  	-0.1124  	-0.1369  	0.01428  	0.48929  	0.38468  	0.14918  	0.40736  	0.41140  	0.42494  	-0.0107  	0.28007  	-0.1899  	0.15700  	-0.4515  	-0.2097  	0.55132  	-0.7404  	0.28039  	0.28805  	-0.5296  	-0.0949  	0.08446  	0.08224  	-0.0275  	0.19913  	-0.3975  	0.00692  	0.08601  	0.03314  	-0.0295  	-0.1148  	-0.1269  	-0.1560  	0.36666  	-0.1873  	0.01521  	-0.1055  	0.05010  	-0.0734  	0.05415  	-0.0110  	-0.0494  	-0.0458  	0.01373  	-0.0238  	0.01872  	0.00797  	0.01797  	0.01026  	-0.0133  	-0.0096  	0.02813  	0.01769  	0.02875  	-0.0104  	-0.0085  	0.03946  	-0.0038  	-0.0050  	-0.0041  	0.00378  	0.27216  	
-0.4725  	0.02935  	0.29156  	0.01149  	-0.0908  	-0.6877  	0.24878  	-0.7328  	-0.1344  	-0.0378  	0.19219  	0.43558  	0.35184  	-0.0274  	0.09917  	0.45806  	0.38250  	-0.0352  	0.27775  	-0.2482  	0.05818  	-0.5589  	-0.2997  	0.51697  	-0.7478  	0.27546  	0.25886  	-0.4997  	-0.0332  	0.08912  	0.07381  	-0.0508  	0.13959  	-0.4574  	-0.0138  	0.21328  	-0.0586  	-0.0475  	-0.1309  	-0.1286  	-0.1059  	0.37647  	-0.2077  	0.00806  	-0.1236  	0.06483  	-0.0853  	0.05020  	-0.0198  	-0.0473  	-0.0236  	0.02534  	-0.0076  	0.01943  	0.01236  	0.01103  	0.00224  	-0.0170  	-0.0133  	0.02612  	0.02072  	-0.0006  	-0.0059  	-0.0053  	0.03946  	-0.0038  	-0.0050  	-0.0041  	0.00378  	0.27216  	
-0.2439  	0.04708  	0.41545  	0.12999  	-0.0356  	-0.5243  	0.25177  	-0.6886  	-0.1380  	-0.0151  	0.16594  	0.48739  	0.39457  	0.15753  	0.19591  	0.52299  	0.39389  	-0.0399  	0.27021  	-0.2202  	0.20682  	-0.4978  	-0.2910  	0.55658  	-0.7809  	0.24512  	0.38477  	-0.6077  	-0.1899  	0.08278  	0.06096  	0.00195  	0.16692  	-0.4424  	0.12773  	0.17666  	0.02291  	-0.0252  	-0.1461  	-0.1212  	-0.1672  	0.38577  	-0.1685  	-0.0026  	-0.1113  	0.05379  	-0.0667  	0.05110  	-0.0133  	-0.0408  	-0.0187  	0.01356  	-0.0096  	0.02523  	0.00595  	0.01193  	-0.0018  	-0.0203  	-0.0220  	0.03949  	0.01726  	0.01739  	-0.0100  	-0.0076  	0.03946  	-0.0038  	-0.0050  	-0.0041  	0.00378  	0.27216  	
-0.0960  	0.17908  	0.46431  	0.14204  	0.01153  	-0.5987  	0.41163  	-0.5893  	-0.0498  	0.02656  	0.05627  	0.34119  	0.40849  	0.37494  	0.46688  	0.42205  	0.29722  	0.06269  	0.17500  	-0.0263  	0.15086  	-0.2970  	-0.0102  	0.55181  	-0.6981  	0.14661  	0.34911  	-0.5742  	-0.1918  	0.06645  	-0.0358  	0.03722  	0.27727  	-0.2803  	0.17476  	0.12132  	0.12496  	-0.0316  	-0.0225  	-0.0264  	-0.2178  	0.26452  	-0.0632  	-0.0432  	-0.0691  	0.03157  	-0.0577  	0.06341  	0.02410  	-0.0381  	-0.0348  	0.01768  	-0.0147  	0.00375  	0.01025  	0.01992  	-0.0007  	-0.0151  	-0.0251  	0.02473  	0.02414  	0.02503  	0.00854  	-0.0043  	0.03946  	-0.0038  	-0.0050  	-0.0041  	0.00378  	0.27216  	
-0.0404  	0.19987  	0.43453  	0.16495  	-0.0305  	-0.4381  	0.45555  	-0.6006  	0.01347  	-0.0121  	0.03960  	0.42266  	0.43223  	0.57233  	0.41657  	0.49451  	0.21368  	0.24867  	0.11035  	0.21654  	0.03732  	0.00322  	0.22064  	0.46412  	-0.5482  	0.06714  	0.36879  	-0.4726  	-0.2594  	0.10967  	-0.1459  	0.02484  	0.38722  	-0.0838  	0.17499  	0.13944  	0.14763  	-0.0087  	0.15003  	0.02789  	-0.2856  	0.10775  	0.07562  	-0.1120  	0.00578  	0.00278  	-0.0432  	0.06707  	0.05191  	-0.0285  	-0.0396  	0.00938  	-0.0119  	-0.0024  	0.00352  	0.01781  	0.00164  	0.00649  	-0.0202  	0.00304  	0.01092  	0.03102  	0.03680  	-0.0051  	0.03946  	-0.0038  	-0.0050  	-0.0041  	0.00378  	0.27216  	
-0.0845  	0.22527  	0.42149  	0.22742  	0.03569  	-0.4333  	0.45453  	-0.5565  	0.06099  	-0.0386  	0.03088  	0.50647  	0.45823  	0.58433  	0.37577  	0.58341  	0.21654  	0.23860  	0.06296  	0.24094  	0.11839  	-0.0394  	0.24026  	0.43767  	-0.5489  	0.02884  	0.36521  	-0.3974  	-0.2155  	0.15616  	-0.1597  	0.04474  	0.41413  	-0.0912  	0.20607  	0.13387  	0.13418  	-0.0122  	0.14468  	0.04200  	-0.2740  	0.11676  	0.07718  	-0.1356  	-0.0033  	0.00944  	-0.0416  	0.06101  	0.04918  	-0.0306  	-0.0389  	0.00838  	-0.0053  	-0.0076  	0.00038  	0.03066  	0.00596  	-0.0016  	-0.0259  	0.00859  	0.01896  	0.03153  	0.03124  	-0.0097  	0.03946  	-0.0038  	-0.0050  	-0.0041  	0.00378  	0.27216  	
